code,parent_code,budget_income,budget_expense,COD_INS_CAR_TRA,NOMB_CTA_CONT_CENT,TIPO_CUEN_CONT,NATURA_SALDO,TIENE_SUBCTA,NIVEL,TIPO_EJEC_PTO_INGR,TIPO_EJEC_PTO_EGRE,TIP_FLU_FDO_DEB,TIP_FLU_FDO_HAB,id_temporal,longitud,parent_id,budget_income_id_temporal,budget_expense_id_temporal
41362908,41362,0,0,4112.0,Corporación  Salvadoreña de Inversiones (CORSAIN),P,A,N,5,0,0,4,0,6226,8,5869,0,0
41362909,41362,0,0,4113.0,Instituto Nacional del Azúcar (INAZUCAR),P,A,N,5,0,0,4,0,6227,8,5869,0,0
41362910,41362,0,0,4115.0,Fondo de Inversión Nacional de Electricidad y Telefonía (FINET),P,A,N,5,0,0,4,0,6228,8,5869,0,0
41362911,41362,0,0,4114.0,Centro Nacional de Registros (CNR),P,A,N,5,0,0,4,0,6229,8,5869,0,0
41362914,41362,0,0,4200.0,Ministerio de Agricultura y Ganadería,P,A,N,5,0,0,4,0,6230,8,5869,0,0
41362915,41362,0,0,4201.0,Instituto Salvadoreño de Transformación Agraria (ISTA),P,A,N,5,0,0,4,0,6231,8,5869,0,0
41362916,41362,0,0,4202.0,Centro Nacional de Tecnología Agropecuaria y Forestal (CENTA),P,A,N,5,0,0,4,0,6232,8,5869,0,0
41362917,41362,0,0,4203.0,Escuela Nacional de Agricultura (ENA),P,A,N,5,0,0,4,0,6233,8,5869,0,0
41362919,41362,0,0,4300.0,Ministerio de Obras Públicas,P,A,N,5,0,0,4,0,6234,8,5869,0,0
41362920,41362,0,0,4301.0,Administración Nacional de Acueductos y Alcantarillados (ANDA),P,A,N,5,0,0,4,0,6235,8,5869,0,0
41362921,41362,0,0,4302.0,Fondo Social para la Vivienda (FSV),P,A,N,5,0,0,4,0,6236,8,5869,0,0
41362922,41362,0,0,4303.0,Comisión Ejecutiva Portuaria Autónoma (CEPA),P,A,N,5,0,0,4,0,6237,8,5869,0,0
41362925,41362,0,0,3400.0,Ministerio de Vivienda y Desarrollo Urbano,P,A,N,5,0,0,4,0,6238,8,5869,0,0
41362926,41362,0,0,3401.0,Fondo Nacional de Vivienda Popular (FONAVIPO),P,A,N,5,0,0,4,0,6239,8,5869,0,0
41362927,41362,0,0,4306.0,Fondo de Conservación Vial   (FOVIAL),P,A,N,5,0,0,4,0,6240,8,5869,0,0
41362928,41362,0,0,4400.0,Ministerio de Medio Ambiente y Recursos Naturales,P,A,N,5,0,0,4,0,6241,8,5869,0,0
41362929,41362,0,0,4401.0,Fondo Ambiental de El Salvador (FONAES),P,A,N,5,0,0,4,0,6242,8,5869,0,0
41362930,41362,0,0,4402.0,Servicio Nacional de Estudios Territoriales,P,A,N,5,0,0,4,0,6243,8,5869,0,0
41362931,41362,0,0,4500.0,Ministerio de Transporte,P,A,N,5,0,0,4,0,6244,8,5869,0,0
41362933,41362,0,0,,Obligaciones y Transferencias Generales del Estado,P,A,N,5,0,0,4,0,6245,8,5869,0,0
41362934,41362,0,0,,Deuda Pública,P,A,N,5,0,0,4,0,6246,8,5869,0,0
41362935,41362,0,0,703.0,Tesoro Público (DGT),P,A,N,5,0,0,4,0,6247,8,5869,0,0
41362937,41362,0,0,,Corporación de Municipalidades de la República de El Salvador (COMURES),P,A,N,5,0,0,4,0,6248,8,5869,0,0
41362938,41362,0,0,,Oficina de Planificación del Area Metropolitana de San Salvador (OPAMSS),P,A,N,5,0,0,4,0,6249,8,5869,0,0
41362939,41362,0,0,4120.0,Consejo Nacional de Calidad,P,A,N,5,0,0,4,0,6250,8,5869,0,0
41362940,41362,0,0,,Ministerio de Turismo,P,A,N,5,0,0,4,0,6251,8,5869,0,0
41362941,41362,0,0,551.0,Agencia de Promoción de Exportaciones e Inversiones de El Salvador (PROESA),P,A,N,5,0,0,4,0,6252,8,5869,0,0
41362942,41362,0,0,,Defensoría del Consumidor,P,A,N,5,0,0,4,0,6253,8,5869,0,0
41362946,41362,0,0,,Fondo del Milenio (FOMILENIO),P,A,N,5,0,0,4,0,6254,8,5869,0,0
41362949,41362,0,0,3108.0,Consejo Nacional de la Niñez y de la Adolescencia (CONNA),P,A,N,5,0,0,4,0,6255,8,5869,0,0
41362950,41362,0,0,,Municipios del Departamento de San Salvador,P,A,N,5,0,0,4,0,6256,8,5869,0,0
41362951,41362,0,0,,Municipios del Departamento de Santa Ana,P,A,N,5,0,0,4,0,6257,8,5869,0,0
41362952,41362,0,0,,Municipios del Departamento de Ahuachapán,P,A,N,5,0,0,4,0,6258,8,5869,0,0
41362953,41362,0,0,,Municipios del Departamento de Sonsonate,P,A,N,5,0,0,4,0,6259,8,5869,0,0
41362954,41362,0,0,,Municipios del Departamento de Chalatenango,P,A,N,5,0,0,4,0,6260,8,5869,0,0
41362955,41362,0,0,,Municipios del Departamento de La Libertad,P,A,N,5,0,0,4,0,6261,8,5869,0,0
41362956,41362,0,0,,Municipios del Departamento de Cuscatlán,P,A,N,5,0,0,4,0,6262,8,5869,0,0
41362957,41362,0,0,,Municipios del Departamento de La Paz,P,A,N,5,0,0,4,0,6263,8,5869,0,0
41362958,41362,0,0,,Municipios del Departamento de San Vicente,P,A,N,5,0,0,4,0,6264,8,5869,0,0
41362959,41362,0,0,,Municipios del Departamento de Cabañas,P,A,N,5,0,0,4,0,6265,8,5869,0,0
41362960,41362,0,0,,Municipios del Departamento de Usulután,P,A,N,5,0,0,4,0,6266,8,5869,0,0
41362961,41362,0,0,,Municipios del Departamento de San Miguel,P,A,N,5,0,0,4,0,6267,8,5869,0,0
41362962,41362,0,0,,Municipios del Departamento de Morazán,P,A,N,5,0,0,4,0,6268,8,5869,0,0
41362963,41362,0,0,,Municipios del Departamento de La Unión,P,A,N,5,0,0,4,0,6269,8,5869,0,0
41362970,41362,0,0,2403.0,Consejo Nacional de Administración de Bienes (CONAB),P,A,N,5,0,0,4,0,6270,8,5869,0,0
41362971,41362,0,0,3203.0,Hospital Nacional de la Mujer,P,A,N,5,0,0,4,0,6271,8,5869,0,0
41362973,41362,0,0,507.0,Fondo del Milenio II (FOMILENIO II),P,A,N,5,0,0,4,0,6272,8,5869,0,0
41362975,41362,0,0,3106.0,Instituto Slavadoreño para el Desarrollo de la Niñez y la Adolescencia (ISNA),P,A,N,5,0,0,4,0,6273,8,5869,0,0
41362976,41362,0,0,4122.0,Comisión Nacional de la Micro y Pequeña Empresa (CONAMYPE),P,A,N,5,0,0,4,0,6274,8,5869,0,0
41362977,41362,0,0,3500.0,Ministerio de Cultura,P,A,N,5,0,0,4,0,6275,8,5869,0,0
41362981,41362,0,0,3237.0,Hospital Nacional El Salvador,P,A,N,5,0,0,4,0,6276,8,5869,0,0
41362983,41362,0,0,556.0,Dirección Nacional de Obras Municipales,P,A,N,5,0,0,4,0,6277,8,5869,0,0
41362985,41362,0,0,4404.0,Autoridad Salvadoreña del Agua (ASA),P,A,N,5,0,0,4,0,6278,8,5869,0,0
41362986,41362,0,0,3109.0,"Consejo Nacional de la Primera Infancia, Ninez y Adolescencia (CONAPINA)",P,A,N,5,0,0,4,0,6279,8,5869,0,0
41362992,41362,0,0,2306.0,Cuerpo de Bomberos de El Salvador,P,A,N,5,0,0,4,0,6280,8,5869,0,0
41362993,41362,0,0,3110.0,Instituto Crecer Juntos,P,A,N,5,0,0,4,0,6281,8,5869,0,0
41362996,41362,0,0,557.0,Dirección Nacional de Compras Públicas (DINAC),P,A,N,5,0,0,4,0,6282,8,5869,0,0
41362998,41362,0,0,558.0,Agencia de Promoción de Inversiones y Export. de El Savador (INVEST),P,A,N,5,0,0,4,0,6283,8,5869,0,0
41363,413,0,63,,A.M. x Inversiones Financieras,P,A,S,4,0,2,4,0,6284,5,4407,0,811
41363001,41363,0,0,,Inversiones Financieras,P,A,N,5,0,0,4,0,6285,8,6284,0,0
41363800,41363,0,0,100.0,Asamblea Legislativa,P,A,N,5,0,0,4,0,6286,8,6284,0,0
41363802,41363,0,0,1600.0,Corte Suprema de Justicia,P,A,N,5,0,0,4,0,6287,8,6284,0,0
41363803,41363,0,0,1601.0,Caja Mutual del Abogado de El Salvador (CAMUDASAL),P,A,N,5,0,0,4,0,6288,8,6284,0,0
41363804,41363,0,0,1602.0,Consejo Nacional de la Judicatura,P,A,N,5,0,0,4,0,6289,8,6284,0,0
41363805,41363,0,0,200.0,Corte de Cuentas de la República,P,A,N,5,0,0,4,0,6290,8,6284,0,0
41363807,41363,0,0,300.0,Tribunal Supremo Electoral,P,A,N,5,0,0,4,0,6291,8,6284,0,0
41363808,41363,0,0,301.0,Registro Nacional de las Personas Naturales,P,A,N,5,0,0,4,0,6292,8,6284,0,0
41363810,41363,0,0,400.0,Tribunal de Servicio Civil,P,A,N,5,0,0,4,0,6293,8,6284,0,0
41363812,41363,0,0,1700.0,Fiscalía General de la República,P,A,N,5,0,0,4,0,6294,8,6284,0,0
41363814,41363,0,0,1800.0,Procuraduría General de la República,P,A,N,5,0,0,4,0,6295,8,6284,0,0
41363816,41363,0,0,1900.0,Procuraduría para la Defensa de los Derechos Humanos,P,A,N,5,0,0,4,0,6296,8,6284,0,0
41363818,41363,0,0,500.0,Presidencia de la República,P,A,N,5,0,0,4,0,6297,8,6284,0,0
41363819,41363,0,0,501.0,Instituto Nacional de los Deportes de El Salvador (INDES),P,A,N,5,0,0,4,0,6298,8,6284,0,0
41363820,41363,0,0,502.0,Instituto Salvadoreño de Protección al Menor,P,A,N,5,0,0,4,0,6299,8,6284,0,0
41363821,41363,0,0,503.0,Administración Nacional de Telecomunicaciones (ANTEL),P,A,N,5,0,0,4,0,6300,8,6284,0,0
41363822,41363,0,0,504.0,Instituto Salvadoreño para el Desarrollo de la Mujer (ISDEMU),P,A,N,5,0,0,4,0,6301,8,6284,0,0
41363823,41363,0,0,505.0,Fondo de Inversión Social para el Desarrollo Local de El Salvador (FISDL),P,A,N,5,0,0,4,0,6302,8,6284,0,0
41363824,41363,0,0,,Fondo Solidario para la Familia Microempresaria (FOSOFAMILIA),P,A,N,5,0,0,4,0,6303,8,6284,0,0
41363825,41363,0,0,700.0,Ministerio de Hacienda - GOES,P,A,N,5,0,0,4,0,6304,8,6284,0,0
41363826,41363,0,0,701.0,Lotería Nacional de Beneficencia (LNB),P,A,N,5,0,0,4,0,6305,8,6284,0,0
41363827,41363,0,0,702.0,Instituto Nacional de Pensiones de los Empleados Públicos (INPEP),P,A,N,5,0,0,4,0,6306,8,6284,0,0
41363828,41363,0,0,704.0,Fondo Salvadoreño para Estudios de Preinversión (FOSEP),P,A,N,5,0,0,4,0,6307,8,6284,0,0
41363830,41363,0,0,800.0,Ministerio de Relaciones Exteriores,P,A,N,5,0,0,4,0,6308,8,6284,0,0
41363831,41363,0,0,,Secretaría Externa de Financiamiento Externo (SETEFE),P,A,N,5,0,0,4,0,6309,8,6284,0,0
41363833,41363,0,0,2000.0,Ministerio del Interior,P,A,N,5,0,0,4,0,6310,8,6284,0,0
41363834,41363,0,0,2002.0,Instituto Salvadoreño de Desarrollo Municipal (ISDEM),P,A,N,5,0,0,4,0,6311,8,6284,0,0
41363836,41363,0,0,900.0,Ministerio de la Defensa Nacional,P,A,N,5,0,0,4,0,6312,8,6284,0,0
41363837,41363,0,0,901.0,Instituto de Previsión Social de la Fuerza Armada (IPSFA),P,A,N,5,0,0,4,0,6313,8,6284,0,0
41363838,41363,0,0,902.0,Centro Farmacéutico de la Fuerza Armada (CEFAFA),P,A,N,5,0,0,4,0,6314,8,6284,0,0
41363840,41363,0,0,2100.0,Ministerio de Seguridad Pública y Justicia,P,A,N,5,0,0,4,0,6315,8,6284,0,0
41363841,41363,0,0,2101.0,Academia Nacional de Seguridad Pública (ANSP),P,A,N,5,0,0,4,0,6316,8,6284,0,0
41363842,41363,0,0,2202.0,Unidad Técnica Ejecutiva (UTE),P,A,N,5,0,0,4,0,6317,8,6284,0,0
41363843,41363,0,0,2200.0,Ministerio de Justicia,P,A,N,5,0,0,4,0,6318,8,6284,0,0
41363847,41363,0,0,3100.0,Ministerio de Educación,P,A,N,5,0,0,4,0,6319,8,6284,0,0
41363848,41363,0,0,3101.0,Universidad de El Salvador (UES),P,A,N,5,0,0,4,0,6320,8,6284,0,0
41363849,41363,0,0,3102.0,Federación Salvadoreña de Fútbol (FEDEFUTBOL),P,A,N,5,0,0,4,0,6321,8,6284,0,0
41363850,41363,0,0,3104.0,Fondo de Garantía para el Crédito Educativo (EDUCREDITO),P,A,N,5,0,0,4,0,6322,8,6284,0,0
41363851,41363,0,0,3105.0,Caja Mutual de los Empleados del Ministerio de Educación,P,A,N,5,0,0,4,0,6323,8,6284,0,0
41363853,41363,0,0,3200.0,Ministerio de Salud Pública y Asistencia Social,P,A,N,5,0,0,4,0,6324,8,6284,0,0
41363854,41363,0,0,3201.0,Hospital Nacional Rosales,P,A,N,5,0,0,4,0,6325,8,6284,0,0
41363855,41363,0,0,3202.0,"Hospital Nacional ""Benjamín Bloom""",P,A,N,5,0,0,4,0,6326,8,6284,0,0
41363856,41363,0,0,3203.0,"Hospital Nacional de Maternidad ""Dr. Raúl Arguello Escolán""",P,A,N,5,0,0,4,0,6327,8,6284,0,0
41363857,41363,0,0,3204.0,"Hospital Nacional Psiquiátrico ""Dr. José Molina Martínez""",P,A,N,5,0,0,4,0,6328,8,6284,0,0
41363858,41363,0,0,3205.0,"Hospital Nacional Neumológico ""Dr. José Antonio Zaldaña""",P,A,N,5,0,0,4,0,6329,8,6284,0,0
41363859,41363,0,0,3206.0,"Hospital Nacional ""San Juan de Dios"", Santa Ana",P,A,N,5,0,0,4,0,6330,8,6284,0,0
41363860,41363,0,0,3207.0,"Hospital Nacional ""Francisco Menéndez"", Ahuachapán",P,A,N,5,0,0,4,0,6331,8,6284,0,0
41363861,41363,0,0,3208.0,"Hospital Nacional ""Dr.Jorge Mazzini Villacorta"", Sonsonate",P,A,N,5,0,0,4,0,6332,8,6284,0,0
41363862,41363,0,0,3209.0,"Hospital Nacional ""Dr. Luis Edmundo Vásquez"", Chalatenango",P,A,N,5,0,0,4,0,6333,8,6284,0,0
41363863,41363,0,0,3210.0,"Hospital Nacional ""San Rafael"", Nueva San Salvador",P,A,N,5,0,0,4,0,6334,8,6284,0,0
41363864,41363,0,0,3211.0,"Hospital Nacional ""Santa Gertrudis"", San Vicente",P,A,N,5,0,0,4,0,6335,8,6284,0,0
41363865,41363,0,0,3212.0,"Hospital Nacional ""Santa Teresa"", Zacatecoluca",P,A,N,5,0,0,4,0,6336,8,6284,0,0
41363866,41363,0,0,3213.0,"Hospital Nacional ""San Juan de Dios"", San Miguel",P,A,N,5,0,0,4,0,6337,8,6284,0,0
41363867,41363,0,0,3214.0,"Hospital Nacional ""San Pedro"" Usulután",P,A,N,5,0,0,4,0,6338,8,6284,0,0
41363868,41363,0,0,3215.0,"Hospital Nacional ""Dr. Juan José Fernández"", Zacamil",P,A,N,5,0,0,4,0,6339,8,6284,0,0
41363869,41363,0,0,3216.0,Hospital Nacional San Bartolo,P,A,N,5,0,0,4,0,6340,8,6284,0,0
41363870,41363,0,0,3217.0,Hospital Nacional de Cojutepeque,P,A,N,5,0,0,4,0,6341,8,6284,0,0
41363871,41363,0,0,3218.0,Hospital Nacional de La Unión,P,A,N,5,0,0,4,0,6342,8,6284,0,0
41363872,41363,0,0,3219.0,Hospital Nacional de Ilobasco,P,A,N,5,0,0,4,0,6343,8,6284,0,0
41363873,41363,0,0,3220.0,Hospital Nacional de Nueva Guadalupe,P,A,N,5,0,0,4,0,6344,8,6284,0,0
41363874,41363,0,0,3221.0,Hospital Nacional de Ciudad Barrios,P,A,N,5,0,0,4,0,6345,8,6284,0,0
41363875,41363,0,0,3222.0,Hospital Nacional de Sensuntepeque,P,A,N,5,0,0,4,0,6346,8,6284,0,0
41363876,41363,0,0,3223.0,Hospital Nacional de Chalchuapa,P,A,N,5,0,0,4,0,6347,8,6284,0,0
41363877,41363,0,0,3224.0,Hospital Nacional de Metapán,P,A,N,5,0,0,4,0,6348,8,6284,0,0
41363878,41363,0,0,3225.0,Hospital Nacional de San Francisco Gotera,P,A,N,5,0,0,4,0,6349,8,6284,0,0
41363879,41363,0,0,3226.0,Hospital Nacional de Santa Rosa de Lima,P,A,N,5,0,0,4,0,6350,8,6284,0,0
41363880,41363,0,0,3227.0,Hospital Nacional de Nueva Concepción,P,A,N,5,0,0,4,0,6351,8,6284,0,0
41363881,41363,0,0,3228.0,Hospital Nacional de Santiago de María,P,A,N,5,0,0,4,0,6352,8,6284,0,0
41363882,41363,0,0,3229.0,Hospital Nacional de Jiquilisco,P,A,N,5,0,0,4,0,6353,8,6284,0,0
41363883,41363,0,0,3230.0,Hospital Nacional de Suchitoto,P,A,N,5,0,0,4,0,6354,8,6284,0,0
41363884,41363,0,0,3231.0,Consejo Superior de Salud Pública,P,A,N,5,0,0,4,0,6355,8,6284,0,0
41363885,41363,0,0,3232.0,Instituto Salvadoreño de Rehabilitación de Inválidos (ISRI),P,A,N,5,0,0,4,0,6356,8,6284,0,0
41363886,41363,0,0,3233.0,"Hogar de Ancianos ""Narcisa Castillo"", Santa Ana",P,A,N,5,0,0,4,0,6357,8,6284,0,0
41363887,41363,0,0,3234.0,Cruz Roja Salvadoreña (CR),P,A,N,5,0,0,4,0,6358,8,6284,0,0
41363890,41363,0,0,3300.0,Ministerio de Trabajo y Previsión Social,P,A,N,5,0,0,4,0,6359,8,6284,0,0
41363891,41363,0,0,3300.0,Instituto Salvadoreño de Fomento Cooperativo (INSAFOCOOP),P,A,N,5,0,0,4,0,6360,8,6284,0,0
41363892,41363,0,0,3302.0,Instituto Salvadoreño de Formación Profesional (INSAFORP),P,A,N,5,0,0,4,0,6361,8,6284,0,0
41363893,41363,0,0,3303.0,Instituto Salvadoreño del Seguro Social (ISSS),P,A,N,5,0,0,4,0,6362,8,6284,0,0
41363894,41363,0,0,3304.0,Fondo de Protección de Lisiados y Discapacitados a Consecuencia del Conflicto A.,P,A,N,5,0,0,4,0,6363,8,6284,0,0
41363896,41363,0,0,4100.0,Ministerio de Economía,P,A,N,5,0,0,4,0,6364,8,6284,0,0
41363897,41363,0,0,4101.0,Comité Ejecutivo de la Feria Internacional de El Salvador (FIES),P,A,N,5,0,0,4,0,6365,8,6284,0,0
41363898,41363,0,0,4102.0,Consejo Nacional de Ciencia y Tecnología (CONACYT),P,A,N,5,0,0,4,0,6366,8,6284,0,0
41363899,41363,0,0,4103.0,Consejo de Vigilancia de la Contaduría Pública y Auditoría,P,A,N,5,0,0,4,0,6367,8,6284,0,0
41363900,41363,0,0,4104.0,Instituto Salvadoreño de Turismo (ISTU),P,A,N,5,0,0,4,0,6368,8,6284,0,0
41363901,41363,0,0,4105.0,Consejo Salvadoreño del Café (CSC),P,A,N,5,0,0,4,0,6369,8,6284,0,0
41363902,41363,0,0,4106.0,Comisión Ejecutiva Hidroeléctrica del Río Lempa (CEL),P,A,N,5,0,0,4,0,6370,8,6284,0,0
41363903,41363,0,0,4107.0,Fondo de Financiamiento y Garantía para la Pequeña Empresa (FIGAPE),P,A,N,5,0,0,4,0,6371,8,6284,0,0
41363904,41363,0,0,4108.0,Corporación Salvadoreña de Turismo (CORSATUR),P,A,N,5,0,0,4,0,6372,8,6284,0,0
41363905,41363,0,0,4109.0,Superintendencia General de Electricidad y Telecomunicaciones (SIGET),P,A,N,5,0,0,4,0,6373,8,6284,0,0
41363906,41363,0,0,4110.0,Superintendencia de Valores (S.V.),P,A,N,5,0,0,4,0,6374,8,6284,0,0
41363907,41363,0,0,4111.0,Superintendencia de Pensiones (S.P.),P,A,N,5,0,0,4,0,6375,8,6284,0,0
41363908,41363,0,0,4112.0,Corporación  Salvadoreña de Inversiones (CORSAIN),P,A,N,5,0,0,4,0,6376,8,6284,0,0
41363909,41363,0,0,4113.0,Instituto Nacional del Azúcar (INAZUCAR),P,A,N,5,0,0,4,0,6377,8,6284,0,0
41363910,41363,0,0,4115.0,Fondo de Inversión Nacional de Electricidad y Telefonía (FINET),P,A,N,5,0,0,4,0,6378,8,6284,0,0
41363911,41363,0,0,4114.0,Centro Nacional de Registros (CNR),P,A,N,5,0,0,4,0,6379,8,6284,0,0
41363914,41363,0,0,4200.0,Ministerio de Agricultura y Ganadería,P,A,N,5,0,0,4,0,6380,8,6284,0,0
41363915,41363,0,0,4201.0,Instituto Salvadoreño de Transformación Agraria (ISTA),P,A,N,5,0,0,4,0,6381,8,6284,0,0
41363916,41363,0,0,4202.0,Centro Nacional de Tecnología Agropecuaria y Forestal (CENTA),P,A,N,5,0,0,4,0,6382,8,6284,0,0
41363917,41363,0,0,4203.0,Escuela Nacional de Agricultura (ENA),P,A,N,5,0,0,4,0,6383,8,6284,0,0
41363919,41363,0,0,4300.0,Ministerio de Obras Públicas,P,A,N,5,0,0,4,0,6384,8,6284,0,0
41363920,41363,0,0,4301.0,Administración Nacional de Acueductos y Alcantarillados (ANDA),P,A,N,5,0,0,4,0,6385,8,6284,0,0
41363921,41363,0,0,4302.0,Fondo Social para la Vivienda (FSV),P,A,N,5,0,0,4,0,6386,8,6284,0,0
41363922,41363,0,0,4303.0,Comisión Ejecutiva Portuaria Autónoma (CEPA),P,A,N,5,0,0,4,0,6387,8,6284,0,0
41363925,41363,0,0,3400.0,Ministerio de Vivienda y Desarrollo Urbano,P,A,N,5,0,0,4,0,6388,8,6284,0,0
41363926,41363,0,0,3401.0,Fondo Nacional de Vivienda Popular (FONAVIPO),P,A,N,5,0,0,4,0,6389,8,6284,0,0
41363928,41363,0,0,4400.0,Ministerio de Medio Ambiente y Recursos Naturales,P,A,N,5,0,0,4,0,6390,8,6284,0,0
41363929,41363,0,0,4401.0,Fondo Ambiental de El Salvador (FONAES),P,A,N,5,0,0,4,0,6391,8,6284,0,0
41363931,41363,0,0,4500.0,Ministerio de Transporte,P,A,N,5,0,0,4,0,6392,8,6284,0,0
41363933,41363,0,0,,Obligaciones y Transferencias Generales del Estado,P,A,N,5,0,0,4,0,6393,8,6284,0,0
41363934,41363,0,0,,Deuda Pública,P,A,N,5,0,0,4,0,6394,8,6284,0,0
41363935,41363,0,0,703.0,Tesoro Público (DGT),P,A,N,5,0,0,4,0,6395,8,6284,0,0
41363937,41363,0,0,,Corporación de Municipalidades de la República de El Salvador (COMURES),P,A,N,5,0,0,4,0,6396,8,6284,0,0
41363938,41363,0,0,,Oficina de Planificación del Area Metropolitana de San Salvador (OPAMSS),P,A,N,5,0,0,4,0,6397,8,6284,0,0
41363940,41363,0,0,,Instituto de Garantía de Depósito (IGD),P,A,N,5,0,0,4,0,6398,8,6284,0,0
41363950,41363,0,0,,Municipios del Departamento de San Salvador,P,A,N,5,0,0,4,0,6399,8,6284,0,0
41363951,41363,0,0,,Municipios del Departamento de Santa Ana,P,A,N,5,0,0,4,0,6400,8,6284,0,0
41363952,41363,0,0,,Municipios del Departamento de Ahuachapán,P,A,N,5,0,0,4,0,6401,8,6284,0,0
41363953,41363,0,0,,Municipios del Departamento de Sonsonate,P,A,N,5,0,0,4,0,6402,8,6284,0,0
41363954,41363,0,0,,Municipios del Departamento de Chalatenango,P,A,N,5,0,0,4,0,6403,8,6284,0,0
41363955,41363,0,0,,Municipios del Departamento de La Libertad,P,A,N,5,0,0,4,0,6404,8,6284,0,0
41363956,41363,0,0,,Municipios del Departamento de Cuscatlán,P,A,N,5,0,0,4,0,6405,8,6284,0,0
41363957,41363,0,0,,Municipios del Departamento de La Paz,P,A,N,5,0,0,4,0,6406,8,6284,0,0
41363958,41363,0,0,,Municipios del Departamento de San Vicente,P,A,N,5,0,0,4,0,6407,8,6284,0,0
41363959,41363,0,0,,Municipios del Departamento de Cabañas,P,A,N,5,0,0,4,0,6408,8,6284,0,0
41363960,41363,0,0,,Municipios del Departamento de Usulután,P,A,N,5,0,0,4,0,6409,8,6284,0,0
41363961,41363,0,0,,Municipios del Departamento de San Miguel,P,A,N,5,0,0,4,0,6410,8,6284,0,0
41363962,41363,0,0,,Municipios del Departamento de Morazán,P,A,N,5,0,0,4,0,6411,8,6284,0,0
41363963,41363,0,0,,Municipios del Departamento de La Unión,P,A,N,5,0,0,4,0,6412,8,6284,0,0
41363971,41363,0,0,3203.0,Hospital Nacional de la Mujer,P,A,N,5,0,0,4,0,6413,8,6284,0,0
41364,413,0,62,,A.M. x Transferencias de Capital por Aporte Fiscal,P,A,S,4,0,2,4,0,6414,5,4407,0,800
41364001,41364,0,0,,AM x TRANSFERENCIAS DE CAPITAL DE APORTE FISCAL,P,A,N,5,0,0,4,0,6415,8,6414,0,0
41364557,41364,0,0,4210.0,Instituto Salvadoreño del Café (ISC),P,A,N,5,0,0,4,0,6416,8,6414,0,0
41364800,41364,0,0,100.0,Asamblea Legislativa,P,A,N,5,0,0,4,0,6417,8,6414,0,0
41364802,41364,0,0,1600.0,Corte Suprema de Justicia,P,A,N,5,0,0,4,0,6418,8,6414,0,0
41364803,41364,0,0,1601.0,Caja Mutual del Abogado de El Salvador (CAMUDASAL),P,A,N,5,0,0,4,0,6419,8,6414,0,0
41364804,41364,0,0,1602.0,Consejo Nacional de la Judicatura,P,A,N,5,0,0,4,0,6420,8,6414,0,0
41364805,41364,0,0,200.0,Corte de Cuentas de la República,P,A,N,5,0,0,4,0,6421,8,6414,0,0
41364807,41364,0,0,300.0,Tribunal Supremo Electoral,P,A,N,5,0,0,4,0,6422,8,6414,0,0
41364808,41364,0,0,301.0,Registro Nacional de las Personas Naturales,P,A,N,5,0,0,4,0,6423,8,6414,0,0
41364810,41364,0,0,400.0,Tribunal de Servicio Civil,P,A,N,5,0,0,4,0,6424,8,6414,0,0
41364812,41364,0,0,1700.0,Fiscalía General de la República,P,A,N,5,0,0,4,0,6425,8,6414,0,0
41364814,41364,0,0,1800.0,Procuraduría General de la República,P,A,N,5,0,0,4,0,6426,8,6414,0,0
41364816,41364,0,0,1900.0,Procuraduría para la Defensa de los Derechos Humanos,P,A,N,5,0,0,4,0,6427,8,6414,0,0
41364818,41364,0,0,500.0,Presidencia de la República,P,A,N,5,0,0,4,0,6428,8,6414,0,0
41364819,41364,0,0,501.0,Instituto Nacional de los Deportes de El Salvador (INDES),P,A,N,5,0,0,4,0,6429,8,6414,0,0
41364820,41364,0,0,502.0,Instituto Salvadoreño de Protección al Menor,P,A,N,5,0,0,4,0,6430,8,6414,0,0
41364821,41364,0,0,503.0,Administración Nacional de Telecomunicaciones (ANTEL),P,A,N,5,0,0,4,0,6431,8,6414,0,0
41364822,41364,0,0,504.0,Instituto Salvadoreño para el Desarrollo de la Mujer (ISDEMU),P,A,N,5,0,0,4,0,6432,8,6414,0,0
41364823,41364,0,0,505.0,Fondo de Inversión Social para el Desarrollo Local de El Salvador (FISDL),P,A,N,5,0,0,4,0,6433,8,6414,0,0
41364824,41364,0,0,,Fondo Solidario para la Familia Microempresaria (FOSOFAMILIA),P,A,N,5,0,0,4,0,6434,8,6414,0,0
41364825,41364,0,0,700.0,Ministerio de Hacienda - GOES,P,A,N,5,0,0,4,0,6435,8,6414,0,0
41364826,41364,0,0,701.0,Lotería Nacional de Beneficencia (LNB),P,A,N,5,0,0,4,0,6436,8,6414,0,0
41364827,41364,0,0,702.0,Instituto Nacional de Pensiones de los Empleados Públicos (INPEP),P,A,N,5,0,0,4,0,6437,8,6414,0,0
41364828,41364,0,0,704.0,Fondo Salvadoreño para Estudios de Preinversión (FOSEP),P,A,N,5,0,0,4,0,6438,8,6414,0,0
41364830,41364,0,0,800.0,Ministerio de Relaciones Exteriores,P,A,N,5,0,0,4,0,6439,8,6414,0,0
41364831,41364,0,0,,Secretaría Externa de Financiamiento Externo (SETEFE),P,A,N,5,0,0,4,0,6440,8,6414,0,0
41364833,41364,0,0,2000.0,Ministerio del Interior,P,A,N,5,0,0,4,0,6441,8,6414,0,0
